Periodo,Dolar,year,mes,dia
2001-11-01,,2001,11,01
2001-11-02,712.36,2001,11,02
2001-11-03,,2001,11,03
2001-11-04,,2001,11,04
2001-11-05,715.67,2001,11,05
2001-11-06,711.11,2001,11,06
2001-11-07,706.05,2001,11,07
2001-11-08,703.76,2001,11,08
2001-11-09,697.09,2001,11,09
2001-11-10,,2001,11,10
2001-11-11,,2001,11,11
2001-11-12,697.25,2001,11,12
2001-11-13,702.24,2001,11,13
2001-11-14,695.79,2001,11,14
2001-11-15,685.42,2001,11,15
2001-11-16,681.61,2001,11,16
2001-11-17,,2001,11,17
2001-11-18,,2001,11,18
2001-11-19,680.66,2001,11,19
2001-11-20,675.97,2001,11,20
2001-11-21,678.58,2001,11,21
2001-11-22,683.42,2001,11,22
2001-11-23,675.07,2001,11,23
2001-11-24,,2001,11,24
2001-11-25,,2001,11,25
2001-11-26,676.92,2001,11,26
2001-11-27,672.09,2001,11,27
2001-11-28,670.13,2001,11,28
2001-11-29,674.34,2001,11,29
2001-11-30,681.9,2001,11,30
2001-12-01,,2001,12,01
2001-12-02,,2001,12,02
2001-12-03,689.95,2001,12,03
2001-12-04,682.11,2001,12,04
2001-12-05,671.16,2001,12,05
2001-12-06,673.5,2001,12,06
2001-12-07,675.55,2001,12,07
2001-12-08,,2001,12,08
2001-12-09,,2001,12,09
2001-12-10,670.64,2001,12,10
2001-12-11,666.92,2001,12,11
2001-12-12,665.65,2001,12,12
2001-12-13,669.15,2001,12,13
2001-12-14,671.52,2001,12,14
2001-12-15,,2001,12,15
2001-12-16,,2001,12,16
2001-12-17,669.45,2001,12,17
2001-12-18,666.96,2001,12,18
2001-12-19,663.51,2001,12,19
2001-12-20,660.58,2001,12,20
2001-12-21,666.11,2001,12,21
2001-12-22,,2001,12,22
2001-12-23,,2001,12,23
2001-12-24,669.56,2001,12,24
2001-12-25,,2001,12,25
2001-12-26,664.64,2001,12,26
2001-12-27,660.46,2001,12,27
2001-12-28,656.2,2001,12,28
2001-12-29,,2001,12,29
2001-12-30,,2001,12,30
2001-12-31,,2001,12,31
